NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,33610,,1897.19,1802.33,2072.68
,33611,,2083.93,1979.73,2276.69
,33612,,2140.44,2033.42,2338.43
,33615,,2134.78,2028.04,2332.25
,33617,,2313.29,2197.63,2527.27
,33619,,2932.48,2785.86,3203.74
,33620,,1761.94,1673.84,1924.92
,33621,,991.86,942.27,1083.61
,33622,,3666.71,3483.37,4005.88
,33641,,1751.56,1663.98,1913.58
,33645,,1849.52,1757.04,2020.60
,33647,,1940.60,1843.57,2120.11
,33660,,1875.85,1782.06,2049.37
,33665,,2044.26,1942.05,2233.36
,33670,,2108.02,2002.62,2303.01
,33675,,2105.91,2000.61,2300.70
,33676,,2162.42,2054.30,2362.45
,33677,,2245.73,2133.44,2453.46
,33681,,1969.09,1870.64,2151.24
,33684,,2016.99,1916.14,2203.56
,33688,,2011.85,1911.26,2197.95
,33690,,1283.21,1219.05,1401.91
,33692,,2089.78,1985.29,2283.08
,33694,,2083.93,1979.73,2276.69
,33697,,2196.06,2086.26,2399.20
,33702,,1652.90,1570.26,1805.80
,33710,,2190.87,2081.33,2393.53
,33720,,1653.88,1571.19,1806.87
,33724,,1641.48,1559.41,1793.32
,33726,,2170.98,2062.43,2371.79
,33730,,2144.34,2037.12,2342.69
,33732,,1762.23,1674.12,1925.24
,33735,,1385.66,1316.38,1513.84
,33736,,1503.58,1428.40,1642.66
,33737,,1387.57,1318.19,1515.92
,33741,,795.18,755.42,868.73
,33745,,1136.05,1079.25,1241.14
,33746,,454.07,431.37,496.08
,33750,,1348.22,1280.81,1472.93
,33755,,1407.97,1337.57,1538.21
,33762,,1369.87,1301.38,1496.59
,33764,,1407.97,1337.57,1538.21
,33766,,1423.06,1351.91,1554.70
,33767,,1519.57,1443.59,1660.13
,33768,,445.15,422.89,486.32
,33770,,2261.38,2148.31,2470.56
,33771,,2327.61,2211.23,2542.91
,33774,,1923.18,1827.02,2101.07
,33775,,1980.47,1881.45,2163.67
,33776,,2095.14,1990.38,2288.94
,33777,,2021.17,1920.11,2208.13
,33778,,2513.57,2387.89,2746.07
,33779,,2483.71,2359.52,2713.45
,33780,,2530.21,2403.70,2764.26
,33781,,2470.46,2346.94,2698.98
,33782,,3447.17,3274.81,3766.03
,33783,,3727.05,3540.70,4071.81
,33786,,2433.96,2312.26,2659.10
,33788,,1637.49,1555.62,1788.96
,33800,,1053.42,1000.75,1150.86
,33802,,1159.94,1101.94,1267.23
,33803,,1229.43,1167.96,1343.15
,33813,,1325.35,1259.08,1447.94
,33814,,1629.00,1547.55,1779.68
,33820,,1033.35,981.68,1128.93
,33822,,1089.96,1035.46,1190.78
,33824,,1261.84,1198.75,1378.56
,33840,,1323.81,1257.62,1446.26
,33845,,1426.22,1354.91,1558.15
,33851,,1360.21,1292.20,1486.03
,33852,,1495.96,1421.16,1634.33
,33853,,1959.40,1861.43,2140.64
,33858,,3610.68,3430.15,3944.67
,33859,,2592.09,2462.49,2831.86
,33863,,3346.07,3178.77,3655.59
,33864,,3419.89,3248.90,3736.24
,33866,,979.59,930.61,1070.20
,33871,,3465.02,3291.77,3785.54
,33875,,2922.15,2776.04,3192.45
,33877,,3851.69,3659.11,4207.98
,33880,,1906.40,1811.08,2082.74
,33881,,1637.15,1555.29,1788.58
,33883,,1184.65,1125.42,1294.23
,33884,,425.39,404.12,464.74
,33886,,1023.49,972.32,1118.17
,33889,,852.73,810.09,931.60
,33891,,1036.84,985.00,1132.75
,33894,,1038.24,986.33,1134.28
,33895,,826.36,785.04,902.80
,33897,,613.91,583.21,670.69
,33900,,603.08,572.93,658.87
,33901,,792.68,753.05,866.01
,33902,,765.14,726.88,835.91
,33903,,901.54,856.46,984.93
,33904,,303.32,288.15,331.37
,33910,,2765.64,2627.36,3021.46
,33915,,1454.36,1381.64,1588.89
,33916,,4429.03,4207.58,4838.72
,33917,,1557.99,1480.09,1702.10
,33920,,1933.29,1836.63,2112.12
,33922,,1485.85,1411.56,1623.29
,33924,,304.68,289.45,332.87
,33925,,1833.70,1742.02,2003.32
,33926,,2582.60,2453.47,2821.49
,33927,,2726.78,2590.44,2979.01
,33928,,2359.44,2241.47,2577.69
,33929,,2130.60,2024.07,2327.68
,33933,,494.51,469.78,540.25
,33935,,5212.24,4951.63,5694.37
,33944,,347.03,329.68,379.13
,33945,,5173.78,4915.09,5652.35
,33946,,327.09,310.74,357.35
,33947,,362.35,344.23,395.86
,33948,,246.84,234.50,269.68
,33949,,241.84,229.75,264.21
,33951,,446.80,424.46,488.13
,33952,,452.21,429.60,494.04
,33953,,499.33,474.36,545.51
,33954,,506.50,481.18,553.36
,33955,,875.03,831.28,955.97
,33956,,891.38,846.81,973.83
,33957,,194.18,184.47,212.14
,33958,,194.18,184.47,212.14
,33959,,248.17,235.76,271.12
,33962,,248.17,235.76,271.12
,33963,,493.63,468.95,539.29
,33964,,521.32,495.25,569.54
,33965,,194.18,184.47,212.14
,33966,,251.50,238.93,274.77
,33967,,273.70,260.02,299.02
,33968,,35.67,33.89,38.97
,33969,,287.93,273.53,314.56
,33970,,373.61,354.93,408.17
,33971,,749.61,712.13,818.95
,33973,,530.17,503.66,579.21
,33974,,941.22,894.16,1028.28
,33975,,1390.23,1320.72,1518.83
,33976,,1675.18,1591.42,1830.13
,33977,,1191.43,1131.86,1301.64
,33978,,1404.90,1334.66,1534.86
,33979,,2072.36,1968.74,2264.05
,33980,,1898.92,1803.97,2074.57
,33981,,876.86,833.02,957.97
,33982,,2062.53,1959.40,2253.31
,33983,,2427.47,2306.10,2652.02
,33984,,302.41,287.29,330.38
,33985,,541.86,514.77,591.99
,33986,,557.71,529.82,609.29
,33987,,220.43,209.41,240.82
,33988,,820.53,779.50,896.43
,33989,,521.32,495.25,569.54
,33990,,381.28,362.22,416.55
,33991,,481.28,457.22,525.80
,33992,,198.96,189.01,217.36
,33993,,174.45,165.73,190.59
,33995,,374.12,355.41,408.72
,33997,,170.84,162.30,186.65
,34001,,982.60,933.47,1073.49
,34051,,1049.39,996.92,1146.46
,34101,,636.04,604.24,694.88
,34111,,635.39,603.62,694.16
,34151,,1487.81,1413.42,1625.43
,34201,,1092.93,1038.28,1194.02
,34203,,1013.75,963.06,1107.52
,34401,,1577.32,1498.45,1723.22
,34421,,746.53,709.20,815.58
,34451,,1544.88,1467.64,1687.79
,34471,,1159.75,1101.76,1267.02
,34490,,617.30,586.44,674.41
,34501,,959.89,911.90,1048.69
,34502,,1643.25,1561.09,1795.25
,34510,,1097.33,1042.46,1198.83
,34520,,1061.78,1008.69,1159.99
,34530,,1009.67,959.19,1103.07
,34701,,1316.14,1250.33,1437.88
,34702,,1973.34,1874.67,2155.87
,34703,,1463.86,1390.67,1599.27
,34704,,2444.70,2322.47,2670.84
,34705,,1628.27,1546.86,1778.89
,34706,,2433.78,2312.09,2658.90
,34707,,1237.21,1175.35,1351.65
,34708,,1955.31,1857.54,2136.17
,34709,,344.41,327.19,376.27
,34710,,847.62,805.24,926.03
,34711,,315.59,299.81,344.78
,34712,,695.12,660.36,759.41
,34713,,131.68,125.10,143.87
,34714,,287.45,273.08,314.04
,34715,,320.26,304.25,349.89
,34716,,396.18,376.37,432.83
,34717,,474.55,450.82,518.44
,34718,,1322.16,1256.05,1444.46
,34808,,217.79,206.90,237.94
,34812,,221.02,209.97,241.47
,34813,,252.35,239.73,275.69
,34820,,362.41,344.29,395.93
,34830,,1896.24,1801.43,2071.64
,34831,,2070.25,1966.74,2261.75
,34832,,2039.26,1937.30,2227.90
,34833,,423.19,402.03,462.33
,34834,,139.01,132.06,151.87
,34841,,1377.78,1308.89,1505.22
,34842,,1527.82,1451.43,1669.14
,34843,,1681.21,1597.15,1836.72
,34844,,1833.38,1741.71,2002.97
,34845,,2558.19,2430.28,2794.82
,34846,,2814.01,2673.31,3074.31
,34847,,3069.83,2916.34,3353.79
,34848,,3325.65,3159.37,3633.28
,35001,,1200.35,1140.33,1311.38
,35002,,1223.18,1162.02,1336.32
,35005,,1069.58,1016.10,1168.52
,35011,,1080.04,1026.04,1179.95
,35013,,1355.07,1287.32,1480.42
,35021,,1331.81,1265.22,1455.00
,35022,,1525.11,1448.85,1666.18
,35045,,1034.59,982.86,1130.29
,35081,,1854.24,1761.53,2025.76
,35082,,2315.74,2199.95,2529.94
,35091,,1910.04,1814.54,2086.72
,35092,,2783.76,2644.57,3041.26
,35102,,2016.59,1915.76,2203.12
,35103,,2379.27,2260.31,2599.36
,35111,,1428.83,1357.39,1561.00
,35112,,1757.39,1669.52,1919.95
,35121,,1699.89,1614.90,1857.14
,35122,,2034.85,1933.11,2223.08
,35131,,1478.86,1404.92,1615.66
,35132,,1757.39,1669.52,1919.95
,35141,,1169.18,1110.72,1277.33
,35142,,1411.90,1341.31,1542.51
,35151,,1329.66,1263.18,1452.66
,35152,,1501.84,1426.75,1640.76
,35180,,842.80,800.66,920.76
,35182,,1913.81,1818.12,2090.84
,35184,,1036.10,984.30,1131.95
,35188,,1452.81,1380.17,1587.20
,35189,,1623.97,1542.77,1774.19
,35190,,806.94,766.59,881.58
,35201,,993.80,944.11,1085.73
,35206,,839.73,797.74,917.40
,35207,,790.45,750.93,863.57
,35211,,1482.20,1408.09,1619.30
,35216,,2234.27,2122.56,2440.94
,35221,,1575.85,1497.06,1721.62
,35226,,883.84,839.65,965.60
,35231,,1300.64,1235.61,1420.95
,35236,,1062.39,1009.27,1160.66
,35241,,1518.51,1442.58,1658.97
,35246,,1653.18,1570.52,1806.10
,35251,,1860.56,1767.53,2032.66
,35256,,1079.67,1025.69,1179.54
,35261,,1052.71,1000.07,1150.08
,35266,,922.85,876.71,1008.22
,35271,,1473.66,1399.98,1609.98
,35276,,1542.04,1464.94,1684.68
,35281,,1734.58,1647.85,1895.03
,35286,,989.61,940.13,1081.15
,35301,,1208.67,1148.24,1320.48
,35302,,1195.15,1135.39,1305.70
,35303,,1312.01,1246.41,1433.37
,35304,,1366.50,1298.18,1492.91
,35305,,1314.10,1248.40,1435.66
,35306,,478.78,454.84,523.07
,35311,,1644.89,1562.65,1797.05
,35321,,959.69,911.71,1048.47
,35331,,1556.43,1478.61,1700.40
,35341,,1481.92,1407.82,1618.99
,35351,,1375.62,1306.84,1502.87
,35355,,1100.87,1045.83,1202.70
,35361,,1637.74,1555.85,1789.23
,35363,,1746.06,1658.76,1907.57
,35371,,870.03,826.53,950.51
,35372,,1043.97,991.77,1140.54
,35390,,169.95,161.45,185.67
,35400,,158.56,150.63,173.22
,35500,,341.07,324.02,372.62
,35501,,1569.45,1490.98,1714.63
,35506,,1369.36,1300.89,1496.02
,35508,,1427.85,1356.46,1559.93
,35509,,1516.66,1440.83,1656.95
,35510,,1322.24,1256.13,1444.55
,35511,,1204.52,1144.29,1315.93
,35512,,1296.49,1231.67,1416.42
,35515,,1427.85,1356.46,1559.93
,35516,,1311.90,1246.31,1433.26
,35518,,1227.75,1166.36,1341.31
,35521,,1319.77,1253.78,1441.85
,35522,,1257.06,1194.21,1373.34
,35523,,1321.39,1255.32,1443.62
,35525,,1212.03,1151.43,1324.14
,35526,,1830.31,1738.79,1999.61
,35531,,2098.49,1993.57,2292.61
,35533,,1621.12,1540.06,1771.07
,35535,,2047.73,1945.34,2237.14
,35536,,1817.05,1726.20,1985.13
,35537,,2243.70,2131.52,2451.25
,35538,,2512.77,2387.13,2745.20
,35539,,2358.61,2240.68,2576.78
,35540,,2629.01,2497.56,2872.19
,35556,,1489.77,1415.28,1627.57
,35558,,1322.19,1256.08,1444.49
,35560,,1833.58,1741.90,2003.19
,35563,,1423.26,1352.10,1554.92
,35565,,1402.77,1332.63,1532.52
,35566,,1779.81,1690.82,1944.44
,35570,,1584.82,1505.58,1731.42
,35571,,1416.60,1345.77,1547.64
,35572,,367.00,348.65,400.95
,35583,,1542.89,1465.75,1685.61
,35585,,1788.03,1698.63,1953.42
,35587,,1431.87,1360.28,1564.32
,35600,,198.25,188.34,216.59
,35601,,1500.59,1425.56,1639.39
,35606,,1258.25,1195.34,1374.64
,35612,,1123.38,1067.21,1227.29
,35616,,1184.48,1125.26,1294.05
,35621,,1172.72,1114.08,1281.19
,35623,,1412.35,1341.73,1542.99
,35626,,1688.42,1604.00,1844.60
,35631,,1983.43,1884.26,2166.90
,35632,,1943.34,1846.17,2123.10
,35633,,2128.04,2021.64,2324.89
,35634,,1901.62,1806.54,2077.52
,35636,,1715.01,1629.26,1873.65
,35637,,1783.13,1693.97,1948.07
,35638,,1856.87,1764.03,2028.63
,35642,,1059.89,1006.90,1157.94
,35645,,1017.58,966.70,1111.71
,35646,,1824.60,1733.37,1993.38
,35647,,1658.48,1575.56,1811.89
,35650,,1097.94,1043.04,1199.50
,35654,,1459.43,1386.46,1594.43
,35656,,1146.93,1089.58,1253.02
,35661,,1155.91,1098.11,1262.83
,35663,,1309.99,1244.49,1431.16
,35665,,1253.78,1191.09,1369.75
,35666,,1371.60,1303.02,1498.47
,35671,,1206.89,1146.55,1318.53
,35681,,85.70,81.42,93.63
,35682,,378.89,359.95,413.94
,35683,,440.15,418.14,480.86
,35685,,212.99,202.34,232.69
,35686,,172.61,163.98,188.58
,35691,,1016.04,965.24,1110.03
,35693,,897.35,852.48,980.35
,35694,,1061.51,1008.43,1159.69
,35695,,1101.69,1046.61,1203.60
,35697,,157.27,149.41,171.82
,35700,,162.63,154.50,177.68
,35701,,455.13,432.37,497.23
,35702,,434.65,412.92,474.86
,35703,,442.26,420.15,483.17
,35800,,768.53,730.10,839.62
,35820,,2143.34,2036.17,2341.60
,35840,,1301.10,1236.05,1421.46
,35860,,898.34,853.42,981.43
,35870,,1340.86,1273.82,1464.89
,35875,,630.29,598.78,688.60
,35876,,1006.31,955.99,1099.39
,35879,,985.11,935.85,1076.23
,35881,,1099.64,1044.66,1201.36
,35883,,1280.47,1216.45,1398.92
,35884,,1332.54,1265.91,1455.80
,35901,,508.78,483.34,555.84
,35903,,599.11,569.15,654.52
,35905,,1806.94,1716.59,1974.08
,35907,,2047.55,1945.17,2236.95
,36002,,156.71,148.87,171.20
#,36002,,107.32,101.95,117.24
,36005,,245.86,233.57,268.61
#,36005,,49.24,46.78,53.80
,36010,,524.14,497.93,572.62
#,36010,,113.15,107.49,123.61
,36011,,773.57,734.89,845.12
#,36011,,161.11,153.05,176.01
,36012,,808.55,768.12,883.34
#,36012,,179.30,170.34,195.89
,36013,,752.04,714.44,821.61
#,36013,,128.28,121.87,140.15
,36014,,758.99,721.04,829.20
#,36014,,155.57,147.79,169.96
,36015,,813.51,772.83,888.75
#,36015,,173.61,164.93,189.67
,36100,,529.62,503.14,578.61
#,36100,,162.85,154.71,177.92
,36140,,496.80,471.96,542.75
#,36140,,93.55,88.87,102.20
,36160,,535.40,508.63,584.92
#,36160,,125.70,119.42,137.33
,36200,,580.20,551.19,633.87
#,36200,,147.57,140.19,161.22
,36215,,1002.06,951.96,1094.75
#,36215,,217.20,206.34,237.29
,36216,,1044.77,992.53,1141.41
#,36216,,286.38,272.06,312.87
,36217,,1764.82,1676.58,1928.07
#,36217,,354.25,336.54,387.02
,36218,,206.41,196.09,225.50
#,36218,,55.32,52.55,60.43
,36221,,963.44,915.27,1052.56
#,36221,,212.15,201.54,231.77
,36222,,1212.85,1152.21,1325.04
#,36222,,305.94,290.64,334.24
,36223,,1644.85,1562.61,1797.00
#,36223,,356.65,338.82,389.64
,36224,,2027.73,1926.34,2215.29
#,36224,,402.14,382.03,439.33
,36225,,1564.22,1486.01,1708.91
#,36225,,353.83,336.14,386.56
,36226,,1976.32,1877.50,2159.13
#,36226,,399.16,379.20,436.08
,36227,,251.30,238.74,274.55
#,36227,,131.85,125.26,144.05
,36228,,1278.29,1214.38,1396.54
#,36228,,273.23,259.57,298.51
,36245,,1200.91,1140.86,1311.99
#,36245,,244.61,232.38,267.24
,36246,,821.31,780.24,897.28
#,36246,,265.99,252.69,290.59
,36247,,1376.30,1307.49,1503.61
#,36247,,308.61,293.18,337.16
,36248,,114.18,108.47,124.74
#,36248,,48.64,46.21,53.14
,36251,,1246.26,1183.95,1361.54
#,36251,,265.74,252.45,290.32
,36252,,1364.47,1296.25,1490.69
#,36252,,376.21,357.40,411.01
,36253,,1930.66,1834.13,2109.25
#,36253,,357.38,339.51,390.44
,36254,,1923.69,1827.51,2101.64
#,36254,,438.22,416.31,478.76
,36260,,705.57,670.29,770.83
,36261,,440.73,418.69,481.49
,36262,,335.94,319.14,367.01
,36400,,27.40,26.03,29.93
#,36400,,18.69,17.76,20.42
,36405,,23.90,22.71,26.12
#,36405,,14.86,14.12,16.24
,36406,,17.45,16.58,19.07
#,36406,,8.73,8.29,9.53
,36410,,17.69,16.81,19.33
#,36410,,9.30,8.84,10.17
,36420,,51.36,48.79,56.11
,36425,,40.83,38.79,44.61
,36430,,41.72,39.63,45.57
,36440,,50.03,47.53,54.66
,36450,,170.10,161.60,185.84
,36455,,134.63,127.90,147.09
,36456,,97.13,92.27,106.11
,36460,,361.35,343.28,394.77
,36465,,1246.30,1183.99,1361.59
#,36465,,125.01,118.76,136.57
,36466,,1318.54,1252.61,1440.50
#,36466,,159.48,151.51,174.24
,36468,,178.85,169.91,195.40
,36470,,115.72,109.93,126.42
#,36470,,40.17,38.16,43.88
,36471,,201.42,191.35,220.05
#,36471,,80.02,76.02,87.42
,36473,,1170.35,1111.83,1278.60
#,36473,,191.45,181.88,209.16
,36474,,250.30,237.79,273.46
#,36474,,93.07,88.42,101.68
,36475,,1054.30,1001.59,1151.83
#,36475,,293.64,278.96,320.80
,36476,,284.48,270.26,310.80
#,36476,,140.81,133.77,153.84
,36478,,964.07,915.87,1053.25
#,36478,,292.21,277.60,319.24
,36479,,304.58,289.35,332.75
#,36479,,143.16,136.00,156.40
,36481,,1660.31,1577.29,1813.88
#,36481,,327.23,310.87,357.50
,36482,,1609.93,1529.43,1758.84
#,36482,,189.03,179.58,206.52
,36483,,142.37,135.25,155.54
#,36483,,93.94,89.24,102.63
,36500,,190.10,180.60,207.69
,36510,,85.82,81.53,93.76
#,36510,,53.21,50.55,58.13
,36511,,110.13,104.62,120.31
,36512,,104.72,99.48,114.40
,36513,,106.72,101.38,116.59
,36514,,648.38,615.96,708.35
#,36514,,93.39,88.72,102.03
,36516,,1727.84,1641.45,1887.67
#,36516,,90.30,85.79,98.66
,36522,,1292.38,1227.76,1411.92
#,36522,,94.90,90.16,103.68
,36555,,185.71,176.42,202.88
#,36555,,84.98,80.73,92.84
,36556,,211.50,200.93,231.07
#,36556,,86.88,82.54,94.92
,36557,,1134.92,1078.17,1239.90
#,36557,,342.63,325.50,374.33
,36558,,802.44,762.32,876.67
#,36558,,264.24,251.03,288.68
,36560,,1216.68,1155.85,1329.23
#,36560,,410.83,390.29,448.83
,36561,,954.13,906.42,1042.38
#,36561,,342.96,325.81,374.68
,36563,,1075.97,1022.17,1175.50
#,36563,,378.92,359.97,413.97
,36565,,823.86,782.67,900.07
#,36565,,355.40,337.63,388.27
,36566,,4032.81,3831.17,4405.85
#,36566,,370.96,352.41,405.27
,36568,,94.34,89.62,103.06
,36569,,98.09,93.19,107.17
,36570,,1417.37,1346.50,1548.48
#,36570,,355.81,338.02,388.72
,36571,,1220.23,1159.22,1333.10
#,36571,,328.18,311.77,358.54
,36572,,362.32,344.20,395.83
#,36572,,83.37,79.20,91.08
,36573,,368.56,350.13,402.65
#,36573,,83.80,79.61,91.55
,36575,,140.23,133.22,153.20
#,36575,,33.69,32.01,36.81
,36576,,345.29,328.03,377.23
#,36576,,190.64,181.11,208.28
,36578,,428.97,407.52,468.65
#,36578,,212.66,202.03,232.33
,36580,,184.96,175.71,202.07
#,36580,,66.47,63.15,72.62
,36581,,747.66,710.28,816.82
#,36581,,185.56,176.28,202.72
,36582,,853.78,811.09,932.75
#,36582,,297.17,282.31,324.66
,36583,,1127.24,1070.88,1231.51
#,36583,,351.42,333.85,383.93
,36584,,312.52,296.89,341.42
#,36584,,58.75,55.81,64.18
,36585,,1101.96,1046.86,1203.89
#,36585,,285.45,271.18,311.86
,36589,,167.94,159.54,183.47
#,36589,,139.53,132.55,152.43
,36590,,229.05,217.60,250.24
#,36590,,196.11,186.30,214.25
,36591,,27.04,25.69,29.54
,36592,,29.30,27.84,32.02
,36593,,34.06,32.36,37.21
,36595,,576.42,547.60,629.74
#,36595,,182.86,173.72,199.78
,36596,,114.12,108.41,124.67
#,36596,,45.99,43.69,50.24
,36597,,110.49,104.97,120.72
#,36597,,61.09,58.04,66.75
,36598,,116.70,110.87,127.50
#,36598,,35.67,33.89,38.97
,36600,,27.13,25.77,29.64
#,36600,,14.86,14.12,16.24
,36620,,44.69,42.46,48.83
,36625,,109.17,103.71,119.27
,36640,,118.00,112.10,128.92
,36660,,68.07,64.67,74.37
,36680,,63.09,59.94,68.93
,36800,,123.24,117.08,134.64
,36810,,211.88,201.29,231.48
,36815,,144.97,137.72,158.38
,36818,,734.11,697.40,802.01
,36819,,779.26,740.30,851.35
,36820,,773.67,734.99,845.24
,36821,,702.87,667.73,767.89
,36823,,1513.51,1437.83,1653.50
,36825,,845.40,803.13,923.60
,36830,,710.04,674.54,775.72
,36831,,657.22,624.36,718.01
,36832,,805.28,765.02,879.77
,36833,,859.85,816.86,939.39
,36835,,513.52,487.84,561.02
,36836,,7793.59,7403.91,8514.50
#,36836,,363.99,345.79,397.66
,36837,,9280.79,8816.75,10139.26
#,36837,,472.26,448.65,515.95
,36838,,1219.85,1158.86,1332.69
,36860,,238.37,226.45,260.42
#,36860,,118.59,112.66,129.56
,36861,,148.79,141.35,162.55
,36901,,685.32,651.05,748.71
#,36901,,172.29,163.68,188.23
,36902,,1167.06,1108.71,1275.02
#,36902,,245.62,233.34,268.34
,36903,,4048.15,3845.74,4422.60
#,36903,,324.95,308.70,355.01
,36904,,1747.33,1659.96,1908.95
#,36904,,377.12,358.26,412.00
,36905,,2193.04,2083.39,2395.90
#,36905,,450.25,427.74,491.90
,36906,,5158.32,4900.40,5635.46
#,36906,,521.76,495.67,570.02
,36907,,571.97,543.37,624.88
#,36907,,149.67,142.19,163.52
,36908,,1360.21,1292.20,1486.03
#,36908,,214.07,203.37,233.88
,36909,,1811.50,1720.93,1979.07
#,36909,,207.22,196.86,226.39
,37140,,2507.27,2381.91,2739.20
,37145,,2326.04,2209.74,2541.20
,37160,,2388.76,2269.32,2609.72
,37180,,2296.17,2181.36,2508.56
,37181,,2507.27,2381.91,2739.20
,37182,,814.54,773.81,889.88
,37183,,5518.20,5242.29,6028.63
#,37183,,373.78,355.09,408.35
,37184,,1664.67,1581.44,1818.66
#,37184,,447.50,425.13,488.90
,37185,,467.31,443.94,510.53
#,37185,,169.96,161.46,185.68
,37186,,1151.46,1093.89,1257.97
#,37186,,256.18,243.37,279.88
,37187,,1638.41,1556.49,1789.96
#,37187,,404.44,384.22,441.85
,37188,,1400.05,1330.05,1529.56
#,37188,,290.71,276.17,317.60
,37191,,1928.90,1832.46,2107.33
#,37191,,224.86,213.62,245.66
,37192,,1263.39,1200.22,1380.25
#,37192,,370.37,351.85,404.63
,37193,,1449.93,1377.43,1584.04
#,37193,,355.12,337.36,387.96
,37195,,407.09,386.74,444.75
,37197,,1510.78,1435.24,1650.53
#,37197,,310.39,294.87,339.10
,37200,,214.94,204.19,234.82
,37211,,403.73,383.54,441.07
,37212,,349.44,331.97,381.77
,37213,,239.02,227.07,261.13
,37214,,126.79,120.45,138.52
,37215,,1057.24,1004.38,1155.04
,37217,,1150.29,1092.78,1256.70
,37218,,877.84,833.95,959.04
,37220,,2423.95,2302.75,2648.16
#,37220,,421.91,400.81,460.93
,37221,,2977.36,2828.49,3252.76
#,37221,,521.38,495.31,569.61
,37222,,608.45,578.03,664.73
#,37222,,195.19,185.43,213.24
,37223,,1229.79,1168.30,1343.55
#,37223,,224.74,213.50,245.53
,37224,,2816.88,2676.04,3077.45
#,37224,,470.35,446.83,513.85
,37225,,8355.18,7937.42,9128.03
#,37225,,629.52,598.04,687.75
,37226,,7738.46,7351.54,8454.27
#,37226,,548.74,521.30,599.50
,37227,,10664.80,10131.56,11651.29
#,37227,,754.03,716.33,823.78
,37228,,3980.26,3781.25,4348.44
#,37228,,570.88,542.34,623.69
,37229,,8507.28,8081.92,9294.21
#,37229,,725.11,688.85,792.18
,37230,,8524.77,8098.53,9313.31
#,37230,,729.37,692.90,796.84
,37231,,11223.63,10662.45,12261.82
#,37231,,761.75,723.66,832.21
,37232,,801.26,761.20,875.38
#,37232,,208.82,198.38,228.14
,37233,,1034.76,983.02,1130.47
#,37233,,335.77,318.98,366.83
,37234,,3475.59,3301.81,3797.08
#,37234,,295.44,280.67,322.77
,37235,,3771.66,3583.08,4120.54
#,37235,,375.84,357.05,410.61
,37236,,2655.79,2523.00,2901.45
#,37236,,465.20,441.94,508.23
,37237,,1250.30,1187.79,1365.96
#,37237,,223.93,212.73,244.64
,37238,,3302.35,3137.23,3607.81
#,37238,,320.76,304.72,350.43
,37239,,1649.78,1567.29,1802.38
#,37239,,157.21,149.35,171.75
,37241,,4415.68,4194.90,4824.14
#,37241,,437.10,415.25,477.54
,37242,,6736.82,6399.98,7359.98
#,37242,,489.20,464.74,534.45
,37243,,8148.46,7741.04,8902.20
#,37243,,560.98,532.93,612.87
,37244,,6240.86,5928.82,6818.14
#,37244,,662.53,629.40,723.81
,37246,,1757.10,1669.25,1919.64
#,37246,,362.67,344.54,396.22
,37247,,578.08,549.18,631.56
#,37247,,181.29,172.23,198.06
,37248,,1309.16,1243.70,1430.26
#,37248,,304.42,289.20,332.58
,37249,,434.39,412.67,474.57
#,37249,,151.25,143.69,165.24
,37252,,908.55,863.12,992.59
#,37252,,93.01,88.36,101.61
,37253,,172.58,163.95,188.54
#,37253,,73.78,70.09,80.60
,37500,,675.31,641.54,737.77
,37565,,766.76,728.42,837.68
,37600,,779.55,740.57,851.66
,37605,,794.20,754.49,867.66
,37606,,815.43,774.66,890.86
,37607,,396.84,377.00,433.55
,37609,,318.26,302.35,347.70
#,37609,,214.30,203.59,234.13
,37615,,540.07,513.07,590.03
,37616,,1203.11,1142.95,1314.39
,37617,,1413.51,1342.83,1544.25
,37618,,416.58,395.75,455.11
,37619,,1865.02,1771.77,2037.54
,37650,,493.10,468.45,538.72
,37660,,1419.22,1348.26,1550.50
,37700,,259.29,246.33,283.28
,37718,,420.99,399.94,459.93
,37722,,493.25,468.59,538.88
,37735,,625.37,594.10,683.22
,37760,,619.10,588.15,676.37
,37761,,571.64,543.06,624.52
,37765,,433.98,412.28,474.12
#,37765,,286.44,272.12,312.94
,37766,,512.24,486.63,559.62
#,37766,,351.45,333.88,383.96
,37780,,252.00,239.40,275.31
,37785,,362.82,344.68,396.38
#,37785,,270.16,256.65,295.15
,37788,,1291.54,1226.96,1411.00
,37790,,499.06,474.11,545.23
,38100,,1235.78,1173.99,1350.09
,38101,,1257.90,1195.01,1374.26
,38102,,280.78,266.74,306.75
,38115,,1396.50,1326.68,1525.68
