NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,27257,,388.99,369.54,424.97
,27258,,"1,192.60","1,132.97","1,302.92"
,27259,,"1,653.12","1,570.46","1,806.03"
,27265,,453.41,430.74,495.35
,27266,,627.04,595.69,685.04
,27267,,477.02,453.17,521.15
,27268,,586.90,557.56,641.19
,27269,,"1,329.72","1,263.23","1,452.71"
,27275,,196.16,186.35,214.30
,27278,,"11,988.35","11,388.93","13,097.27"
#,27278,,484.43,460.21,529.24
,27279,,859.04,816.09,938.50
,27280,,"1,507.30","1,431.94","1,646.73"
,27282,,922.47,876.35,"1,007.80"
,27284,,"1,719.68","1,633.70","1,878.76"
,27286,,"1,760.03","1,672.03","1,922.83"
,27290,,"1,739.77","1,652.78","1,900.70"
,27295,,"1,356.76","1,288.92","1,482.26"
,27301,,709.38,673.91,775.00
#,27301,,547.57,520.19,598.22
,27303,,689.02,654.57,752.76
,27305,,518.81,492.87,566.80
,27306,,358.59,340.66,391.76
,27307,,426.99,405.64,466.49
,27310,,786.96,747.61,859.75
,27323,,281.61,267.53,307.66
#,27323,,183.47,174.30,200.45
,27324,,443.03,420.88,484.01
,27325,,607.21,576.85,663.38
,27326,,561.54,533.46,613.48
,27327,,520.03,494.03,568.13
#,27327,,339.18,322.22,370.55
,27328,,674.89,641.15,737.32
,27329,,"1,126.31","1,069.99","1,230.49"
,27330,,455.64,432.86,497.79
,27331,,512.90,487.26,560.35
,27332,,693.85,659.16,758.03
,27333,,634.06,602.36,692.71
,27334,,737.06,700.21,805.24
,27335,,823.59,782.41,899.77
,27337,,455.12,432.36,497.21
,27339,,818.09,777.19,893.77
,27340,,402.98,382.83,440.25
,27345,,522.21,496.10,570.52
,27347,,566.20,537.89,618.57
,27350,,702.41,667.29,767.38
,27355,,653.33,620.66,713.76
,27356,,795.86,756.07,869.48
,27357,,878.06,834.16,959.28
,27358,,294.05,279.35,321.25
,27360,,961.91,913.81,"1,050.88"
,27364,,"1,687.79","1,603.40","1,843.91"
,27365,,"2,199.76","2,089.77","2,403.24"
,27369,,182.82,173.68,199.73
#,27369,,41.69,39.61,45.55
,27372,,611.92,581.32,668.52
#,27372,,430.09,408.59,469.88
,27380,,664.29,631.08,725.74
,27381,,876.55,832.72,957.63
,27385,,645.73,613.44,705.46
,27386,,913.99,868.29,998.53
,27390,,485.64,461.36,530.56
,27391,,622.46,591.34,680.04
,27392,,767.72,729.33,838.73
,27393,,538.07,511.17,587.85
,27394,,704.61,669.38,769.79
,27395,,947.53,900.15,"1,035.17"
,27396,,665.22,631.96,726.75
,27397,,982.78,933.64,"1,073.69"
,27400,,747.88,710.49,817.06
,27403,,693.69,659.01,757.86
,27405,,725.94,689.64,793.09
,27407,,855.74,812.95,934.89
,27409,,"1,037.24",985.38,"1,133.19"
,27412,,"1,765.47","1,677.20","1,928.78"
,27415,,"1,470.76","1,397.22","1,606.80"
,27416,,"1,052.08",999.48,"1,149.40"
,27418,,877.92,834.02,959.12
,27420,,806.45,766.13,881.05
,27422,,796.43,756.61,870.10
,27424,,804.88,764.64,879.34
,27425,,488.28,463.87,533.45
,27427,,759.38,721.41,829.62
,27428,,"1,197.71","1,137.82","1,308.49"
,27429,,"1,349.94","1,282.44","1,474.81"
,27430,,797.87,757.98,871.68
,27435,,865.45,822.18,945.51
,27437,,711.08,675.53,776.86
,27438,,902.40,857.28,985.87
,27440,,857.10,814.25,936.39
,27441,,884.82,840.58,966.67
,27442,,931.78,885.19,"1,017.97"
,27443,,877.36,833.49,958.51
,27445,,"1,344.45","1,277.23","1,468.81"
,27446,,"1,230.51","1,168.98","1,344.33"
,27447,,"1,374.73","1,305.99","1,501.89"
,27448,,889.28,844.82,971.54
,27450,,"1,080.56","1,026.53","1,180.51"
,27454,,"1,387.05","1,317.70","1,515.36"
,27455,,"1,029.02",977.57,"1,124.21"
,27457,,"1,011.83",961.24,"1,105.43"
,27465,,"1,337.85","1,270.96","1,461.60"
,27466,,"1,270.46","1,206.94","1,387.98"
,27468,,"1,437.02","1,365.17","1,569.95"
,27470,,"1,266.13","1,202.82","1,383.24"
,27472,,"1,355.89","1,288.10","1,481.32"
,27475,,713.29,677.63,779.27
,27477,,788.91,749.46,861.88
,27479,,986.25,936.94,"1,077.48"
,27485,,722.26,686.15,789.07
,27486,,"1,503.84","1,428.65","1,642.95"
,27487,,"1,878.04","1,784.14","2,051.76"
,27488,,"1,286.39","1,222.07","1,405.38"
,27495,,"1,211.42","1,150.85","1,323.48"
,27496,,590.01,560.51,644.59
,27497,,625.23,593.97,683.07
,27498,,706.34,671.02,771.67
,27499,,754.90,717.16,824.73
,27500,,562.44,534.32,614.47
#,27500,,518.79,492.85,566.78
,27501,,543.65,516.47,593.94
#,27501,,536.10,509.30,585.70
,27502,,813.42,772.75,888.66
,27503,,858.75,815.81,938.18
,27506,,"1,433.09","1,361.44","1,565.66"
,27507,,"1,037.15",985.29,"1,133.08"
,27508,,565.67,537.39,618.00
#,27508,,537.12,510.26,586.80
,27509,,719.71,683.72,786.28
,27510,,736.14,699.33,804.23
,27511,,"1,068.40","1,014.98","1,167.23"
,27513,,"1,324.25","1,258.04","1,446.75"
,27514,,"1,035.08",983.33,"1,130.83"
,27516,,558.78,530.84,610.47
#,27516,,524.32,498.10,572.82
,27517,,741.95,704.85,810.58
,27519,,955.28,907.52,"1,043.65"
,27520,,351.45,333.88,383.96
#,27520,,325.52,309.24,355.63
,27524,,808.57,768.14,883.36
,27530,,330.90,314.36,361.51
#,27530,,311.53,295.95,340.34
,27532,,668.27,634.86,730.09
#,27532,,625.61,594.33,683.48
,27535,,961.85,913.76,"1,050.82"
,27536,,"1,273.15","1,209.49","1,390.91"
,27538,,520.22,494.21,568.34
#,27538,,485.42,461.15,530.32
,27540,,872.80,829.16,953.53
,27550,,552.59,524.96,603.70
#,27550,,509.59,484.11,556.73
,27552,,682.39,648.27,745.51
,27556,,940.37,893.35,"1,027.35"
,27557,,"1,120.74","1,064.70","1,224.41"
,27558,,"1,274.81","1,211.07","1,392.73"
,27560,,405.26,385.00,442.75
#,27560,,371.46,352.89,405.82
,27562,,528.96,502.51,577.89
,27566,,959.43,911.46,"1,048.18"
,27570,,164.29,156.08,179.49
,27580,,"1,578.73","1,499.79","1,724.76"
,27590,,856.64,813.81,935.88
,27591,,"1,033.99",982.29,"1,129.63"
,27592,,728.78,692.34,796.19
,27594,,544.85,517.61,595.25
,27596,,771.04,732.49,842.36
,27598,,753.28,715.62,822.96
,27600,,429.45,407.98,469.18
,27601,,472.80,449.16,516.53
,27602,,518.44,492.52,566.40
,27603,,546.00,518.70,596.51
#,27603,,414.06,393.36,452.36
,27604,,465.29,442.03,508.33
#,27604,,341.55,324.47,373.14
,27605,,333.32,316.65,364.15
#,27605,,189.89,180.40,207.46
,27606,,284.88,270.64,311.24
,27607,,638.44,606.52,697.50
,27610,,687.53,653.15,751.12
,27612,,605.18,574.92,661.16
,27613,,260.47,247.45,284.57
#,27613,,169.55,161.07,185.23
,27614,,610.98,580.43,667.49
#,27614,,440.97,418.92,481.76
,27615,,"1,093.62","1,038.94","1,194.78"
,27616,,"1,359.00","1,291.05","1,484.71"
,27618,,502.91,477.76,549.42
#,27618,,326.66,310.33,356.88
,27619,,501.93,476.83,548.35
,27620,,474.07,450.37,517.93
,27625,,605.70,575.42,661.73
,27626,,657.44,624.57,718.26
,27630,,553.77,526.08,604.99
#,27630,,377.19,358.33,412.08
,27632,,439.97,417.97,480.67
,27634,,721.57,685.49,788.31
,27635,,617.13,586.27,674.21
,27637,,797.74,757.85,871.53
,27638,,790.67,751.14,863.81
,27640,,886.81,842.47,968.84
,27641,,692.86,658.22,756.95
,27645,,"1,892.86","1,798.22","2,067.95"
,27646,,"1,643.33","1,561.16","1,795.33"
,27647,,"1,027.87",976.48,"1,122.95"
,27648,,211.71,201.12,231.29
#,27648,,54.17,51.46,59.18
,27650,,694.52,659.79,758.76
,27652,,706.90,671.56,772.29
,27654,,756.11,718.30,826.05
,27656,,540.21,513.20,590.18
#,27656,,358.70,340.77,391.89
,27658,,389.60,370.12,425.64
,27659,,498.40,473.48,544.50
,27664,,383.06,363.91,418.50
,27665,,449.14,426.68,490.68
,27675,,523.46,497.29,571.88
,27676,,647.71,615.32,707.62
,27680,,444.88,422.64,486.04
,27681,,539.02,512.07,588.88
,27685,,677.30,643.44,739.96
#,27685,,491.53,466.95,536.99
,27686,,564.02,535.82,616.19
,27687,,480.04,456.04,524.45
,27690,,672.12,638.51,734.29
,27691,,787.72,748.33,860.58
,27692,,108.55,103.12,118.59
,27695,,515.05,489.30,562.70
,27696,,577.07,548.22,630.45
,27698,,675.53,641.75,738.01
,27700,,764.78,726.54,835.52
,27702,,"1,025.62",974.34,"1,120.49"
,27703,,"1,183.90","1,124.71","1,293.42"
,27704,,602.74,572.60,658.49
,27705,,799.44,759.47,873.39
,27707,,431.13,409.57,471.01
,27709,,"1,224.60","1,163.37","1,337.88"
,27712,,"1,182.51","1,123.38","1,291.89"
,27715,,"1,150.40","1,092.88","1,256.81"
,27720,,932.62,885.99,"1,018.89"
,27722,,960.44,912.42,"1,049.28"
,27724,,"1,345.61","1,278.33","1,470.08"
,27725,,"1,303.76","1,238.57","1,424.36"
,27726,,"1,021.78",970.69,"1,116.29"
,27727,,"1,114.21","1,058.50","1,217.28"
,27730,,633.23,601.57,691.81
,27732,,488.40,463.98,533.58
,27734,,707.50,672.13,772.95
,27740,,761.89,723.80,832.37
,27742,,835.52,793.74,912.80
,27745,,797.25,757.39,871.00
,27750,,375.33,356.56,410.04
#,27750,,349.73,332.24,382.08
,27752,,578.18,549.27,631.66
#,27752,,530.59,504.06,579.67
,27756,,618.60,587.67,675.82
,27758,,961.23,913.17,"1,050.15"
,27759,,"1,068.73","1,015.29","1,167.58"
,27760,,358.03,340.13,391.15
#,27760,,331.45,314.88,362.11
,27762,,528.53,502.10,577.42
#,27762,,478.97,455.02,523.27
,27766,,645.34,613.07,705.03
,27767,,310.88,295.34,339.64
#,27767,,310.55,295.02,339.27
,27768,,484.79,460.55,529.63
,27769,,777.70,738.82,849.64
,27780,,332.80,316.16,363.58
#,27780,,307.53,292.15,335.97
,27781,,472.70,449.07,516.43
#,27781,,436.60,414.77,476.99
,27784,,765.72,727.43,836.54
,27786,,336.52,319.69,367.64
#,27786,,309.28,293.82,337.89
,27788,,459.03,436.08,501.49
#,27788,,417.02,396.17,455.60
,27792,,688.38,653.96,752.05
,27808,,360.89,342.85,394.28
#,27808,,329.71,313.22,360.20
,27810,,514.26,488.55,561.83
#,27810,,465.35,442.08,508.39
,27814,,816.85,776.01,892.41
,27816,,356.80,338.96,389.80
#,27816,,318.40,302.48,347.85
,27818,,534.23,507.52,583.65
#,27818,,479.09,455.14,523.41
,27822,,927.60,881.22,"1,013.40"
,27823,,"1,047.75",995.36,"1,144.66"
,27824,,340.03,323.03,371.48
#,27824,,328.87,312.43,359.29
,27825,,588.01,558.61,642.40
#,27825,,532.54,505.91,581.80
,27826,,904.43,859.21,988.09
,27827,,"1,191.35","1,131.78","1,301.55"
,27828,,"1,413.14","1,342.48","1,543.85"
,27829,,749.95,712.45,819.32
,27830,,420.76,399.72,459.68
#,27830,,389.91,370.41,425.97
,27831,,441.75,419.66,482.61
,27832,,814.44,773.72,889.78
,27840,,420.19,399.18,459.06
,27842,,529.80,503.31,578.81
,27846,,779.00,740.05,851.06
,27848,,841.73,799.64,919.59
,27860,,171.86,163.27,187.76
,27870,,"1,072.78","1,019.14","1,172.01"
,27871,,738.58,701.65,806.90
,27880,,978.81,929.87,"1,069.35"
,27881,,910.83,865.29,995.08
,27882,,643.90,611.71,703.47
,27884,,625.43,594.16,683.28
,27886,,701.48,666.41,766.37
,27888,,630.64,599.11,688.98
,27889,,692.19,657.58,756.22
,27892,,575.52,546.74,628.75
,27893,,659.59,626.61,720.60
,27894,,878.14,834.23,959.36
,28001,,173.65,164.97,189.72
#,28001,,99.14,94.18,108.31
,28002,,249.24,236.78,272.30
#,28002,,145.19,137.93,158.62
,28003,,388.09,368.69,423.99
#,28003,,269.93,256.43,294.89
,28005,,593.03,563.38,647.89
,28008,,433.69,412.01,473.81
#,28008,,305.03,289.78,333.25
,28010,,240.48,228.46,262.73
#,28010,,215.20,204.44,235.11
,28011,,325.37,309.10,355.47
#,28011,,289.92,275.42,316.73
,28020,,553.90,526.21,605.14
#,28020,,382.90,363.76,418.32
,28022,,496.06,471.26,541.95
#,28022,,341.80,324.71,373.42
,28024,,469.33,445.86,512.74
#,28024,,320.65,304.62,350.31
,28035,,539.43,512.46,589.33
#,28035,,375.32,356.55,410.03
,28039,,488.26,463.85,533.43
#,28039,,353.69,336.01,386.41
,28041,,472.10,448.50,515.78
,28043,,389.52,370.04,425.55
#,28043,,271.36,257.79,296.46
,28045,,489.04,464.59,534.28
#,28045,,360.38,342.36,393.71
,28046,,729.49,693.02,796.97
,28047,,"1,096.58","1,041.75","1,198.01"
,28050,,420.62,399.59,459.53
#,28050,,288.35,273.93,315.02
,28052,,393.78,374.09,430.20
#,28052,,264.46,251.24,288.93
,28054,,369.31,350.84,403.47
#,28054,,241.30,229.24,263.63
,28055,,405.95,385.65,443.50
,28060,,528.22,501.81,577.08
#,28060,,375.60,356.82,410.34
,28062,,587.45,558.08,641.79
#,28062,,419.73,398.74,458.55
,28070,,515.99,490.19,563.72
#,28070,,356.81,338.97,389.82
,28072,,499.95,474.95,546.19
#,28072,,339.78,322.79,371.21
,28080,,541.63,514.55,591.73
#,28080,,392.30,372.69,428.59
,28086,,535.32,508.55,584.83
#,28086,,366.94,348.59,400.88
,28088,,471.81,448.22,515.45
#,28088,,307.04,291.69,335.44
,28090,,473.53,449.85,517.33
#,28090,,321.24,305.18,350.96
,28092,,428.47,407.05,468.11
#,28092,,283.40,269.23,309.61
,28100,,627.19,595.83,685.20
#,28100,,439.13,417.17,479.75
,28102,,656.32,623.50,717.03
,28103,,400.13,380.12,437.14
,28104,,536.01,509.21,585.59
#,28104,,370.91,352.36,405.21
,28106,,440.05,418.05,480.76
,28107,,513.42,487.75,560.91
#,28107,,357.52,339.64,390.59
,28108,,439.84,417.85,480.53
#,28108,,299.37,284.40,327.06
,28110,,469.33,445.86,512.74
#,28110,,305.55,290.27,333.81
,28111,,483.29,459.13,528.00
#,28111,,331.98,315.38,362.69
,28112,,489.73,465.24,535.03
#,28112,,326.28,309.97,356.47
,28113,,594.18,564.47,649.14
#,28113,,442.22,420.11,483.13
,28114,,"1,098.76","1,043.82","1,200.39"
#,28114,,877.22,833.36,958.36
,28116,,792.03,752.43,865.29
#,28116,,610.85,580.31,667.36
,28118,,620.80,589.76,678.22
#,28118,,444.22,422.01,485.31
,28119,,535.94,509.14,585.51
#,28119,,379.71,360.72,414.83
,28120,,688.88,654.44,752.61
#,28120,,520.18,494.17,568.30
,28122,,605.84,575.55,661.88
#,28122,,458.14,435.23,500.51
,28124,,484.45,460.23,529.26
#,28124,,346.60,329.27,378.66
,28126,,398.03,378.13,434.85
#,28126,,261.82,248.73,286.04
,28130,,648.46,616.04,708.45
,28140,,586.64,557.31,640.91
#,28140,,448.13,425.72,489.58
,28150,,424.87,403.63,464.17
#,28150,,290.63,276.10,317.52
,28153,,409.46,388.99,447.34
#,28153,,273.58,259.90,298.89
,28160,,413.60,392.92,451.86
#,28160,,277.07,263.22,302.70
,28171,,"1,187.47","1,128.10","1,297.32"
,28173,,749.66,712.18,819.01
,28175,,484.87,460.63,529.72
,28190,,242.98,230.83,265.45
#,28190,,137.30,130.44,150.01
,28192,,465.29,442.03,508.33
#,28192,,321.54,305.46,351.28
,28193,,528.35,501.93,577.22
#,28193,,378.36,359.44,413.36
,28200,,502.91,477.76,549.42
#,28200,,341.10,324.05,372.66
,28202,,608.97,578.52,665.30
#,28202,,445.52,423.24,486.73
,28208,,493.92,469.22,539.60
#,28208,,335.72,318.93,366.77
,28210,,607.41,577.04,663.60
#,28210,,443.64,421.46,484.68
,28220,,458.01,435.11,500.38
#,28220,,317.53,301.65,346.90
,28222,,549.25,521.79,600.06
#,28222,,387.11,367.75,422.91
,28225,,419.20,398.24,457.98
#,28225,,275.77,261.98,301.28
,28226,,637.41,605.54,696.37
#,28226,,427.36,405.99,466.89
,28230,,438.40,416.48,478.95
#,28230,,295.95,281.15,323.32
#,28232,,250.04,237.54,273.17
,28232,,381.32,362.25,416.59
,28234,,415.14,394.38,453.54
#,28234,,279.91,265.91,305.80
,28238,,688.69,654.26,752.40
#,28238,,512.11,486.50,559.48
,28240,,449.78,427.29,491.38
#,28240,,305.37,290.10,333.62
,28250,,604.59,574.36,660.51
#,28250,,433.92,412.22,474.05
,28260,,753.57,715.89,823.27
#,28260,,570.43,541.91,623.20
,28261,,"1,116.93","1,061.08","1,220.24"
#,28261,,893.09,848.44,975.71
,28262,,"1,439.02","1,367.07","1,572.13"
#,28262,,"1,178.75","1,119.81","1,287.78"
,28264,,900.87,855.83,984.20
#,28264,,705.91,670.61,771.20
,28270,,494.25,469.54,539.97
#,28270,,347.21,329.85,379.33
,28272,,386.81,367.47,422.59
#,28272,,259.79,246.80,283.82
,28280,,513.99,488.29,561.53
#,28280,,359.07,341.12,392.29
,28285,,550.25,522.74,601.15
#,28285,,402.55,382.42,439.78
,28286,,448.93,426.48,490.45
#,28286,,308.46,293.04,337.00
,28288,,615.20,584.44,672.11
#,28288,,453.06,430.41,494.97
,28289,,702.15,667.04,767.10
#,28289,,482.24,458.13,526.85
,28291,,700.98,665.93,765.82
#,28291,,499.13,474.17,545.30
,28292,,712.15,676.54,778.02
#,28292,,505.37,480.10,552.12
,28295,,"1,066.73","1,013.39","1,165.40"
#,28295,,633.16,601.50,691.73
,28296,,893.86,849.17,976.55
#,28296,,533.15,506.49,582.46
,28297,,"1,039.43",987.46,"1,135.58"
#,28297,,629.81,598.32,688.07
,28298,,850.45,807.93,929.12
#,28298,,532.08,505.48,581.30
,28299,,"1,028.36",976.94,"1,123.48"
#,28299,,622.69,591.56,680.29
,28300,,690.10,655.60,753.94
,28302,,769.34,730.87,840.50
,28304,,856.53,813.70,935.76
#,28304,,648.77,616.33,708.78
,28305,,711.72,676.13,777.55
,28306,,625.73,594.44,683.61
#,28306,,428.81,407.37,468.48
,28307,,812.89,772.25,888.09
#,28307,,554.58,526.85,605.88
,28308,,583.63,554.45,637.62
#,28308,,406.06,385.76,443.62
,28309,,959.20,911.24,"1,047.93"
,28310,,557.76,529.87,609.35
#,28310,,380.52,361.49,415.71
,28312,,555.05,527.30,606.40
#,28312,,361.73,343.64,395.19
,28313,,541.50,514.43,591.59
#,28313,,380.35,361.33,415.53
,28315,,486.24,461.93,531.22
#,28315,,339.20,322.24,370.58
,28320,,653.25,620.59,713.68
,28322,,814.29,773.58,889.62
#,28322,,612.11,581.50,668.73
,28340,,576.31,547.49,629.61
#,28340,,422.05,400.95,461.09
,28341,,669.97,636.47,731.94
#,28341,,502.25,477.14,548.71
,28344,,423.91,402.71,463.12
#,28344,,288.69,274.26,315.40
,28345,,520.26,494.25,568.39
#,28345,,374.21,355.50,408.83
,28360,,"1,175.22","1,116.46","1,283.93"
,28400,,262.80,249.66,287.11
#,28400,,244.75,232.51,267.39
,28405,,486.06,461.76,531.02
#,28405,,438.80,416.86,479.39
,28406,,629.69,598.21,687.94
,28415,,"1,186.13","1,126.82","1,295.84"
,28420,,"1,384.48","1,315.26","1,512.55"
,28430,,254.88,242.14,278.46
#,28430,,225.01,213.76,245.82
,28435,,397.57,377.69,434.34
#,28435,,354.57,336.84,387.37
,28436,,528.07,501.67,576.92
,28445,,"1,115.39","1,059.62","1,218.56"
,28446,,"1,312.94","1,247.29","1,434.38"
,28450,,223.04,211.89,243.67
#,28450,,202.69,192.56,221.44
,28455,,265.25,251.99,289.79
#,28455,,238.33,226.41,260.37
,28456,,389.92,370.42,425.98
,28465,,676.02,642.22,738.55
,28470,,230.42,218.90,251.74
#,28470,,217.62,206.74,237.75
,28475,,274.60,260.87,300.00
#,28475,,243.09,230.94,265.58
,28476,,404.37,384.15,441.77
,28485,,590.65,561.12,645.29
,28490,,148.98,141.53,162.76
#,28490,,131.58,125.00,143.75
,28495,,188.07,178.67,205.47
#,28495,,157.22,149.36,171.76
,28496,,514.77,489.03,562.38
#,28496,,290.27,275.76,317.12
,28505,,670.91,637.36,732.96
#,28505,,520.59,494.56,568.74
#,28510,,127.15,120.79,138.91
,28510,,127.48,121.11,139.28
,28515,,172.41,163.79,188.36
#,28515,,151.08,143.53,165.06
,28525,,583.54,554.36,637.51
#,28525,,426.65,405.32,466.12
,28530,,122.37,116.25,133.69
#,28530,,107.27,101.91,117.20
,28531,,331.92,315.32,362.62
#,28531,,187.50,178.13,204.85
,28540,,203.95,193.75,222.81
#,28540,,183.60,174.42,200.58
,28545,,330.46,313.94,361.03
#,28545,,291.40,276.83,318.35
,28546,,603.12,572.96,658.90
#,28546,,376.32,357.50,411.13
,28555,,897.57,852.69,980.59
#,28555,,702.61,667.48,767.60
,28570,,251.58,239.00,274.85
#,28570,,212.52,201.89,232.17
,28575,,405.50,385.23,443.01
#,28575,,365.46,347.19,399.27
,28576,,418.30,397.39,457.00
,28585,,928.24,881.83,"1,014.10"
#,28585,,742.14,705.03,810.78
,28600,,194.42,184.70,212.41
#,28600,,167.51,159.13,183.00
,28605,,365.56,347.28,399.37
#,28605,,327.82,311.43,358.14
,28606,,418.42,397.50,457.13
,28615,,874.32,830.60,955.19
,28630,,162.81,154.67,177.87
#,28630,,118.18,112.27,129.11
,28635,,177.23,168.37,193.63
#,28635,,136.53,129.70,149.16
,28636,,367.39,349.02,401.37
#,28636,,238.40,226.48,260.45
,28645,,669.78,636.29,731.73
#,28645,,509.94,484.44,557.11
,28660,,133.26,126.60,145.59
#,28660,,101.10,96.05,110.46
,28665,,157.05,149.20,171.58
#,28665,,131.78,125.19,143.97
,28666,,180.58,171.55,197.28
,28675,,592.22,562.61,647.00
#,28675,,434.68,412.95,474.89
,28705,,"1,292.25","1,227.64","1,411.79"
,28715,,995.44,945.67,"1,087.52"
,28725,,824.46,783.24,900.73
,28730,,764.82,726.58,835.57
,28735,,818.57,777.64,894.29
,28737,,728.68,692.25,796.09
,28740,,851.49,808.92,930.26
#,28740,,648.32,615.90,708.29
,28750,,802.45,762.33,876.68
#,28750,,605.19,574.93,661.17
,28755,,514.22,488.51,561.79
#,28755,,349.79,332.30,382.15
,28760,,791.89,752.30,865.15
#,28760,,598.90,568.96,654.30
,28800,,550.30,522.79,601.21
,28805,,740.77,703.73,809.29
,28810,,446.03,423.73,487.29
,28820,,303.76,288.57,331.86
#,28820,,185.93,176.63,203.12
,28825,,298.86,283.92,326.51
#,28825,,181.36,172.29,198.13
,28890,,318.11,302.20,347.53
#,28890,,231.14,219.58,252.52
,29000,,387.84,368.45,423.72
#,29000,,222.75,211.61,243.35
,29010,,291.04,276.49,317.96
#,29010,,170.26,161.75,186.01
,29015,,312.64,297.01,341.56
#,29015,,191.85,182.26,209.60
,29035,,273.57,259.89,298.87
#,29035,,152.79,145.15,166.92
,29040,,311.88,296.29,340.73
#,29040,,183.88,174.69,200.89
,29044,,305.76,290.47,334.04
#,29044,,177.43,168.56,193.84
,29046,,334.63,317.90,365.59
#,29046,,199.40,189.43,217.84
,29049,,105.65,100.37,115.43
#,29049,,74.14,70.43,80.99
,29055,,237.80,225.91,259.80
#,29055,,146.56,139.23,160.11
,29058,,131.47,124.90,143.64
#,29058,,99.63,94.65,108.85
,29065,,102.44,97.32,111.92
#,29065,,72.25,68.64,78.94
,29075,,92.38,87.76,100.92
#,29075,,66.12,62.81,72.23
,29085,,101.21,96.15,110.57
#,29085,,71.35,67.78,77.95
,29086,,79.52,75.54,86.87
#,29086,,50.96,48.41,55.67
,29105,,87.72,83.33,95.83
#,29105,,45.38,43.11,49.58
,29125,,69.76,66.27,76.21
#,29125,,42.52,40.39,46.45
,29126,,81.59,77.51,89.14
#,29126,,51.73,49.14,56.51
,29130,,44.49,42.27,48.61
#,29130,,31.03,29.48,33.90
,29131,,56.66,53.83,61.90
#,29131,,36.64,34.81,40.03
,29200,,32.22,30.61,35.20
#,29200,,18.43,17.51,20.14
,29240,,29.92,28.42,32.68
#,29240,,18.10,17.20,19.78
,29260,,29.51,28.03,32.23
#,29260,,19.33,18.36,21.11
,29280,,30.98,29.43,33.84
#,29280,,21.13,20.07,23.08
,29305,,262.88,249.74,287.20
#,29305,,168.03,159.63,183.57
,29325,,290.76,276.22,317.65
#,29325,,188.36,178.94,205.78
,29345,,142.68,135.55,155.88
#,29345,,104.94,99.69,114.64
,29355,,150.29,142.78,164.20
#,29355,,113.20,107.54,123.67
,29358,,171.57,162.99,187.44
#,29358,,110.19,104.68,120.38
,29365,,131.89,125.30,144.10
#,29365,,93.49,88.82,102.14
,29405,,84.36,80.14,92.16
#,29405,,61.71,58.62,67.41
,29425,,78.38,74.46,85.63
#,29425,,56.39,53.57,61.61
,29435,,131.24,124.68,143.38
#,29435,,92.18,87.57,100.71
,29440,,44.54,42.31,48.66
#,29440,,29.11,27.65,31.80
,29445,,133.23,126.57,145.56
#,29445,,102.70,97.57,112.21
,29450,,151.52,143.94,165.53
#,29450,,117.39,111.52,128.25
,29505,,93.57,88.89,102.22
#,29505,,55.17,52.41,60.27
,29515,,75.63,71.85,82.63
#,29515,,52.33,49.71,57.17
,29520,,34.84,33.10,38.07
#,29520,,18.43,17.51,20.14
,29530,,29.59,28.11,32.33
#,29530,,18.10,17.20,19.78
,29540,,28.52,27.09,31.15
#,29540,,17.69,16.81,19.33
,29550,,19.67,18.69,21.49
#,29550,,11.46,10.89,12.52
,29580,,65.03,61.78,71.05
#,29580,,27.62,26.24,30.18
,29581,,87.23,82.87,95.30
#,29581,,26.51,25.18,28.96
,29584,,79.21,75.25,86.54
#,29584,,15.54,14.76,16.97
,29700,,66.76,63.42,72.93
#,29700,,35.25,33.49,38.51
,29705,,66.37,63.05,72.51
